id	time	lesion_area	leaf_area	ichloro_sum	x	y
SM2_51	23	0	0	0.0	1342.5	2092.5
SM2_52	23	3529	3529	519.6596064513088	1485.0	2083.5
SM2_53	23	412	412	56.07405350932856	1636.5	2067.0
SM2_54	23	599	621	99.32258641435342	1777.5	2058.0
SM2_55	23	4477	4482	716.9383711025625	1942.5	2067.0
SM2_56	23	7475	7475	1222.4037111437967	2088.5	2052.0
SM2_57	23	4132	4132	557.5887574641881	50.5	1800.0
SM2_58	23	685	750	150.04423188288922	186.0	1779.0
SM2_59	23	1956	1956	341.2992621505288	336.0	1776.0
SM2_60	23	1074	1074	186.35795669444775	462.0	1803.0
SM2_61	23	3	3	0.7012104987009671	607.5	1797.0
SM2_62	23	0	0	0.0	766.5	1797.0
SM2_63	23	3054	3054	557.8922671123356	934.5	1860.0
SM2_64	23	3692	3692	711.2263663962622	1081.5	1857.0
SM2_65	23	1540	1540	207.76306661782093	1234.5	1842.0
SM2_66	23	6185	6378	1249.3060577179908	1431.0	1795.5
SM2_67	23	8681	8681	1588.9837871181853	1584.0	1783.5
SM2_68	23	3734	3734	630.1590431916374	1732.5	1783.5
SM2_69	23	9840	11757	2921.957715703247	1921.5	1782.0
SM2_70	23	8735	11149	3850.256840669747	2075.0	1773.0
SM2_71	23	0	0	0.0	62.5	1485.0
SM2_72	23	26	26	3.534172133874095	192.0	1503.0
SM2_73	23	1224	1224	205.77568619537362	339.0	1492.5
SM2_74	23	416	416	94.3265806286021	486.0	1537.5
SM2_75	23	44	44	9.469437793672537	649.5	1500.0
SM2_76	23	159	159	37.12929262909995	781.5	1533.0
SM2_77	23	8993	8993	1730.0014709863349	963.0	1558.5
SM2_78	23	4120	4656	1152.0560440929805	1149.0	1564.5
SM2_79	23	6800	6808	1404.9008426780829	1345.5	1525.5
SM2_80	23	7	7	1.0670944574586825	1492.5	1513.5
SM2_81	23	1736	1736	277.4103247671247	1615.5	1489.5
SM2_82	23	5482	5482	719.8469373807823	1759.5	1486.5
SM2_83	23	4663	4663	608.8906903283622	1911.0	1491.0
SM2_84	23	10444	11634	2489.672303966042	2067.0	1471.5
SM1_85	23	13478	15749	4124.10011096044	64.0	1063.5
SM1_86	23	10361	18144	8470.717467268834	226.5	1051.5
SM1_87	23	10721	15754	6213.0853716148185	415.5	1045.5
SM1_88	23	16024	25550	10595.845043116002	601.5	1038.0
SM1_89	23	17648	20832	6383.446864244339	799.5	1008.0
SM1_90	23	7019	15775	9464.043233059407	967.5	1002.0
SM1_91	23	18780	24559	8540.184387059475	1117.5	994.5
SM1_92	23	12831	21647	10518.186041967496	1336.5	1057.5
SM1_93	23	12213	19866	9620.803658802017	1518.0	1053.0
SM1_94	23	11985	22711	12584.90541970719	1656.0	1020.0
SM1_95	23	4066	18445	15249.935206261602	1917.0	1014.0
SM1_96	23	5812	19692	14793.262255205947	2070.0	1041.0
SM1_97	23	16414	17213	3044.1007836591266	73.0	714.0
SM1_98	23	9126	13569	5398.077459801283	205.5	729.0
SM1_99	23	15638	19543	5556.638176618871	414.0	696.0
SM1_100	23	18971	18979	2941.466729273736	601.5	675.0
SM1_101	23	9599	11160	3227.585349983028	771.0	706.5
SM1_102	23	10908	10934	2045.584155468176	954.0	678.0
SM1_103	23	12109	16819	6874.704404326377	1113.0	690.0
SM1_104	23	9335	10046	2539.422368824201	1293.0	687.0
SM1_105	23	14186	19376	7465.417248470103	1462.5	729.0
SM1_106	23	8053	27068	19501.04006286158	1654.5	705.0
SM1_107	23	19009	20433	5090.8920239599565	1867.5	684.0
SM1_108	23	8397	28112	20931.161010272524	2053.5	682.5
SM1_109	23	11777	20508	8863.817828535357	97.5	336.0
SM1_110	23	13707	18199	5959.274767923356	289.5	352.5
SM1_111	23	22893	26354	6652.717429928926	523.5	322.5
SM1_112	23	22682	24895	5580.794413806696	736.5	304.5
SM1_113	23	14415	31340	17675.825875293838	919.5	340.5
SM1_114	23	10318	12341	3891.99179048106	1119.0	333.0
SM1_115	23	14154	14176	2288.615542044164	1282.5	339.0
SM1_116	23	9664	16476	7616.884017949862	1459.5	348.0
SM1_117	23	5819	25725	20528.2421614802	1660.5	372.0
SM1_118	23	18704	23866	8470.450582065074	1870.5	349.5
SM1_119	23	11078	27370	17981.396595715054	2026.5	336.0
SM363	24	585	585	57.98906041918056	108.0	3556.5
SM3_2	24	7023	7023	726.460207655368	262.5	3565.5
SM3_3	24	1550	1550	160.3039729435319	420.0	3577.5
SM3_4	24	5296	5296	621.0536640938733	595.5	3571.5
SM3_5	24	6029	6029	695.6042767113858	766.5	3555.0
SM3_6	24	5265	5265	567.4927822720758	948.0	3553.5
SM3_7	24	3578	3578	380.4025129315531	1137.0	3511.5
SM3_8	24	411	411	59.90258148347479	1305.0	3523.5
SM3_9	24	8650	8650	899.1376013102517	1464.0	3529.5
SM3_10	24	10437	10437	1154.6469832754265	1626.0	3526.5
SM3_11	24	9238	9238	1036.109061606098	1803.0	3484.5
SM3_12	24	2904	2904	281.0693596960102	1971.0	3459.0
SM3_13	24	24	24	2.424225011377451	41.5	3351.0
SM3_14	24	955	955	100.98242806511468	172.5	3330.0
SM3_15	24	3407	3497	498.12132991122024	364.5	3307.5
SM3_16	24	15292	15292	1854.2158135452212	538.5	3297.0
SM3_17	24	6450	6450	744.6674833747321	700.5	3279.0
SM3_18	24	8760	8760	934.5478628345895	864.0	3282.0
SM3_19	24	2511	2511	255.51850552783637	1018.5	3255.0
SM3_20	24	8	8	0.8277192412299733	1174.5	3246.0
SM3_21	24	3205	3205	372.3326991412088	1366.5	3246.0
SM3_22	24	17594	17644	2251.8689941704724	1528.5	3223.5
SM3_23	24	1849	1849	205.37236131596168	1714.5	3183.0
SM3_24	24	11423	11423	1321.5310283988103	1918.5	3178.5
SM3_25	24	7642	7642	920.4261773473542	46.0	3055.5
SM3_26	24	33	33	3.375317003620421	154.5	3034.5
SM3_27	24	2346	2346	275.93709501469687	307.5	3025.5
SM3_28	24	6355	6355	777.9712291526473	462.0	3010.5
SM3_29	24	12	12	1.5074726465185653	604.5	3016.5
SM3_30	24	7095	7095	930.8794166304666	780.0	3019.5
SM3_31	24	10371	10880	1738.6563739853746	960.0	2956.5
SM3_32	24	10167	10167	1241.079131766256	1128.0	2977.5
SM3_33	24	1538	1538	195.75005702744102	1287.0	2938.5
SM3_34	24	3816	3816	435.83688626825597	1446.0	2929.5
SM3_35	24	8303	9063	1613.4795465800557	1683.0	2935.5
SM3_36	24	13043	13057	1620.4336346162327	1864.5	2877.0
SM3_37	24	0	0	0.0	171.0	2770.5
SM3_38	24	1	1	0.08022220732033751	312.0	2767.5
SM3_39	24	0	0	0.0	465.0	2739.0
SM3_40	24	174	174	23.263154070738466	591.0	2769.0
SM3_41	24	144	144	20.639064917928458	732.0	2721.0
SM3_42	24	164	164	24.558706100835167	888.0	2691.0
SM2_43	24	6410	6410	873.3294929443648	70.0	2104.5
SM2_44	24	3542	3542	532.0789517844953	226.5	2071.5
SM2_45	24	636	636	94.85406314056456	397.5	2076.0
SM2_46	24	3	3	0.49973570864054884	562.5	2092.5
SM2_47	24	1152	1152	206.0211857102167	714.0	2094.0
SM2_48	24	0	0	0.0	886.5	2103.0
SM2_49	24	3308	3308	579.7705582315542	1045.5	2140.5
SM2_50	24	501	501	93.56079714926221	1198.5	2122.5
SM2_51	24	0	0	0.0	1342.5	2092.5
SM2_52	24	2222	2222	327.41761583452256	1485.0	2083.5
SM2_53	24	122	122	18.050197783849022	1636.5	2067.0
SM2_54	24	320	321	51.45598974244234	1777.5	2058.0
SM2_55	24	3241	3241	490.30288795990583	1942.5	2067.0
SM2_56	24	6488	6488	1007.3683601934606	2088.5	2052.0
SM2_57	24	2959	2959	420.49176285961886	50.5	1800.0
SM2_58	24	348	348	63.64690277837683	186.0	1779.0
SM2_59	24	1503	1503	254.11617042263984	336.0	1776.0
SM2_60	24	537	537	93.52735279081323	462.0	1803.0
SM2_61	24	4	4	0.8297035442653176	607.5	1797.0
SM2_62	24	0	0	0.0	766.5	1797.0
SM2_63	24	3090	3090	554.9923194101464	934.5	1860.0
SM2_64	24	2991	2991	556.8355562029233	1081.5	1857.0
SM2_65	24	342	342	50.917911478580095	1234.5	1842.0
SM2_66	24	4011	4027	744.4811154001628	1431.0	1795.5
SM2_67	24	5529	5529	1026.8941817394089	1584.0	1783.5
SM2_68	24	2766	2766	424.98000195210915	1732.5	1783.5
SM2_69	24	8704	9549	1870.2532388722407	1921.5	1782.0
SM2_70	24	7525	8787	2525.0225234832737	2075.0	1773.0
SM2_71	24	2	2	0.2943846505072423	62.5	1485.0
SM2_72	24	0	0	0.0	192.0	1503.0
SM2_73	24	698	698	125.54779309476851	339.0	1492.5
SM2_74	24	392	392	74.377802857702	486.0	1537.5
SM2_75	24	13	13	3.1904222786539034	649.5	1500.0
SM2_76	24	46	46	11.09137586583798	781.5	1533.0
SM2_77	24	7384	7384	1360.5750562996914	963.0	1558.5
SM2_78	24	2385	2478	538.5255380844076	1149.0	1564.5
SM2_79	24	4244	4244	854.8627910353005	1345.5	1525.5
SM2_80	24	0	0	0.0	1492.5	1513.5
SM2_81	24	980	980	142.10672425028207	1615.5	1489.5
SM2_82	24	2805	2805	373.5393962808706	1759.5	1486.5
SM2_83	24	1881	1881	256.2063383422578	1911.0	1491.0
SM2_84	24	8933	9453	1725.819639813706	2067.0	1471.5
SM1_85	24	12734	14342	3290.384310332584	64.0	1063.5
SM1_86	24	9723	15517	6535.214885517859	226.5	1051.5
SM1_87	24	8144	12168	4846.359032096738	415.5	1045.5
SM1_88	24	16672	23070	8255.022732879062	601.5	1038.0
SM1_89	24	17064	18660	4558.287458367861	799.5	1008.0
SM1_90	24	7572	14762	7918.9581493427995	967.5	1002.0
SM1_91	24	19546	22963	6507.612850036896	1117.5	994.5
SM1_92	24	14119	20248	7965.31791972517	1336.5	1057.5
SM1_93	24	11998	17944	7753.808336652175	1518.0	1053.0
SM1_94	24	13219	21389	10213.080361556413	1656.0	1020.0
SM1_95	24	5046	17582	13543.624615716783	1917.0	1014.0
SM1_96	24	6238	18847	13618.900600581721	2070.0	1041.0
SM1_97	24	14869	15136	2327.3576886658957	73.0	714.0
SM1_98	24	8999	12302	4340.856436247459	205.5	729.0
SM1_99	24	14142	16553	4084.8660079382344	414.0	696.0
SM1_100	24	17300	17300	2634.146281986128	601.5	675.0
SM1_101	24	8378	9586	2547.1586788131935	771.0	706.5
SM1_102	24	9856	9858	1676.309326955771	954.0	678.0
SM1_103	24	10262	13500	5085.735719722357	1113.0	690.0
SM1_104	24	8538	8547	1700.5509568157802	1293.0	687.0
SM1_105	24	14591	17819	5388.155218691926	1462.5	729.0
SM1_106	24	9101	26011	17410.035180198927	1654.5	705.0
SM1_107	24	18184	18500	3820.5935232261586	1867.5	684.0
SM1_108	24	9631	27021	18771.812494377315	2053.5	682.5
SM1_109	24	11897	18524	7062.2656698312485	97.5	336.0
SM1_110	24	13213	16285	4597.255029056664	289.5	352.5
SM1_111	24	23144	24985	5028.28884816816	523.5	322.5
SM1_112	24	20912	22283	4422.568138465085	736.5	304.5
SM1_113	24	15327	29465	15283.937790100334	919.5	340.5
SM1_114	24	10022	11403	3090.967782119504	1119.0	333.0
SM1_115	24	12338	12338	1826.0592826369757	1282.5	339.0
SM1_116	24	10140	15582	6186.109991395581	1459.5	348.0
SM1_117	24	6115	24775	19229.814685608733	1660.5	372.0
SM1_118	24	19470	23722	7598.170996218711	1870.5	349.5
SM1_119	24	12691	26437	15814.437759723804	2026.5	336.0
SM363	25	294	294	31.152015362069907	108.0	3556.5
SM3_2	25	6087	6087	676.161997994987	262.5	3565.5
SM3_3	25	867	867	96.7068459295497	420.0	3577.5
SM3_4	25	5393	5393	657.682420306309	595.5	3571.5
SM3_5	25	4149	4149	495.0484886381964	766.5	3555.0
SM3_6	25	3416	3416	363.92586682910417	948.0	3553.5
SM3_7	25	1895	1895	192.6143959115309	1137.0	3511.5
SM3_8	25	235	235	31.98414209073321	1305.0	3523.5
SM3_9	25	7514	7514	825.9844046385191	1464.0	3529.5
SM3_10	25	9473	9473	1123.9056558557334	1626.0	3526.5
SM3_11	25	8325	8325	971.4184667030863	1803.0	3484.5
SM3_12	25	1610	1610	152.68269678851718	1971.0	3459.0
SM3_13	25	23	23	2.340926622073243	41.5	3351.0
SM3_14	25	953	953	94.88064101866168	172.5	3330.0
SM3_15	25	2578	2578	355.03134072622083	364.5	3307.5
SM3_16	25	15066	15066	1960.5508896557203	538.5	3297.0
SM3_17	25	5460	5460	640.9225871962238	700.5	3279.0
SM3_18	25	6900	6900	745.4892867013959	864.0	3282.0
SM3_19	25	2615	2615	273.7341791687756	1018.5	3255.0
SM3_20	25	12	12	1.3358126538367145	1174.5	3246.0
SM3_21	25	2587	2587	303.2817678234819	1366.5	3246.0
SM3_22	25	17605	17605	2153.0870150563555	1528.5	3223.5
SM3_23	25	1628	1628	187.88562693522874	1714.5	3183.0
SM3_24	25	10048	10048	1183.058412787968	1918.5	3178.5
SM3_25	25	6319	6319	787.4276371582489	46.0	3055.5
SM3_26	25	23	23	2.6053580014141122	154.5	3034.5
SM3_27	25	2502	2502	294.0675510549313	307.5	3025.5
SM3_28	25	5467	5467	669.0008509277371	462.0	3010.5
SM3_29	25	24	24	2.9242632074585586	604.5	3016.5
SM3_30	25	6432	6432	884.5454837750164	780.0	3019.5
SM3_31	25	9810	9997	1427.9832996373082	960.0	2956.5
SM3_32	25	8190	8190	1031.5341754807482	1128.0	2977.5
SM3_33	25	2072	2072	267.2807279157955	1287.0	2938.5
SM3_34	25	3255	3255	363.87260042601775	1446.0	2929.5
SM3_35	25	7958	8380	1266.0973887463113	1683.0	2935.5
SM3_36	25	13374	13374	1650.491098645705	1864.5	2877.0
SM3_37	25	0	0	0.0	171.0	2770.5
SM3_38	25	103	103	9.109200168469936	312.0	2767.5
SM3_39	25	0	0	0.0	465.0	2739.0
SM3_40	25	116	116	16.755418999045027	591.0	2769.0
SM3_41	25	194	194	24.963274612392873	732.0	2721.0
SM3_42	25	375	375	53.13781130563814	888.0	2691.0
SM2_43	25	2762	2762	365.5223160413894	70.0	2104.5
SM2_44	25	1849	1849	283.60136585331907	226.5	2071.5
SM2_45	25	324	324	51.354705621607394	397.5	2076.0
SM2_46	25	50	50	9.524736062682004	562.5	2092.5
SM2_47	25	224	224	39.34454958475552	714.0	2094.0
SM2_48	25	11	11	2.072656049775289	886.5	2103.0
SM2_49	25	2675	2675	484.2117022920309	1045.5	2140.5
SM2_50	25	264	264	49.31873817250258	1198.5	2122.5
SM2_51	25	1	1	0.22062557688617865	1342.5	2092.5
SM2_52	25	2039	2039	317.78814140979875	1485.0	2083.5
SM2_53	25	381	381	52.430148186409966	1636.5	2067.0
SM2_54	25	331	332	55.31930276897053	1777.5	2058.0
SM2_55	25	1843	1843	317.1829346008378	1942.5	2067.0
SM2_56	25	5230	5230	886.144803609292	2088.5	2052.0
SM2_57	25	2995	2995	459.81188097986825	50.5	1800.0
SM2_58	25	75	75	12.255088689625705	186.0	1779.0
SM2_59	25	840	840	162.3875894997876	336.0	1776.0
SM2_60	25	433	433	86.66985370809613	462.0	1803.0
SM2_61	25	2	2	0.5562754562860193	607.5	1797.0
SM2_62	25	0	0	0.0	766.5	1797.0
SM2_63	25	2137	2137	396.29494308587925	934.5	1860.0
SM2_64	25	2800	2800	575.9949880649124	1081.5	1857.0
SM2_65	25	4	4	0.7235226397950337	1234.5	1842.0
SM2_66	25	3613	3622	677.0379013386313	1431.0	1795.5
SM2_67	25	4181	4181	863.7949637149304	1584.0	1783.5
SM2_68	25	1815	1815	299.66975529832257	1732.5	1783.5
SM2_69	25	6828	7135	1128.4663800282954	1921.5	1782.0
SM2_70	25	6014	6675	1733.7509983191105	2075.0	1773.0
SM2_71	25	0	0	0.0	62.5	1485.0
SM2_72	25	0	0	0.0	192.0	1503.0
SM2_73	25	176	176	31.167858049756237	339.0	1492.5
SM2_74	25	105	105	24.968570884003718	486.0	1537.5
SM2_75	25	0	0	0.0	649.5	1500.0
SM2_76	25	47	47	12.536552546236924	781.5	1533.0
SM2_77	25	5943	5943	1204.9146960870653	963.0	1558.5
SM2_78	25	1808	1808	345.0427204885598	1149.0	1564.5
SM2_79	25	3556	3556	796.4318909642087	1345.5	1525.5
SM2_80	25	2	2	0.3389437621246676	1492.5	1513.5
SM2_81	25	875	875	146.14215240016932	1615.5	1489.5
SM2_82	25	3285	3285	451.8651658921597	1759.5	1486.5
SM2_83	25	1942	1942	263.4747214514556	1911.0	1491.0
SM2_84	25	6399	6579	1180.7637221660182	2067.0	1471.5
SM1_85	25	10642	11462	2376.444105096192	64.0	1063.5
SM1_86	25	9065	13335	5160.216763867365	226.5	1051.5
SM1_87	25	7026	10304	4063.6364489546013	415.5	1045.5
SM1_88	25	17563	22245	6810.594862749065	601.5	1038.0
SM1_89	25	14273	15088	3458.0674021554246	799.5	1008.0
SM1_90	25	8392	14605	7128.1502804112515	967.5	1002.0
SM1_91	25	20059	22329	5758.436441433208	1117.5	994.5
SM1_92	25	15629	19926	6483.725650351984	1336.5	1057.5
SM1_93	25	12853	17368	6636.208779584707	1518.0	1053.0
SM1_94	25	14043	20167	8552.162833752598	1656.0	1020.0
SM1_95	25	6236	18105	13094.257334654732	1917.0	1014.0
SM1_96	25	6954	18457	12608.892188574673	2070.0	1041.0
SM1_97	25	14717	14718	2129.44647825245	73.0	714.0
SM1_98	25	8812	11362	3733.163078222902	205.5	729.0
SM1_99	25	11421	12636	2718.688438965187	414.0	696.0
SM1_100	25	12926	12926	2103.619215544464	601.5	675.0
SM1_101	25	7691	8627	2194.810739072699	771.0	706.5
SM1_102	25	7754	7754	1329.7951803153949	954.0	678.0
SM1_103	25	8806	10975	3924.360676171473	1113.0	690.0
SM1_104	25	5967	5967	1210.7028208019194	1293.0	687.0
SM1_105	25	14921	16927	4486.029929792372	1462.5	729.0
SM1_106	25	9938	25793	16458.16874838729	1654.5	705.0
SM1_107	25	16333	16361	3058.3713810307013	1867.5	684.0
SM1_108	25	11369	27446	17575.121967512754	2053.5	682.5
SM1_109	25	11975	17198	5746.481370190048	97.5	336.0
SM1_110	25	12863	14968	3567.6487095047864	289.5	352.5
SM1_111	25	21513	22147	3775.137144180268	523.5	322.5
SM1_112	25	20255	20954	3824.8415247965327	736.5	304.5
SM1_113	25	16413	28520	13616.186158583105	919.5	340.5
SM1_114	25	10172	11166	2679.5824591837586	1119.0	333.0
SM1_115	25	12213	12213	1842.9234228169632	1282.5	339.0
SM1_116	25	10637	14898	5192.813684380446	1459.5	348.0
SM1_117	25	6848	24678	18547.02186490627	1660.5	372.0
SM1_118	25	20325	23763	6907.606032213647	1870.5	349.5
SM1_119	25	14384	25951	14044.583193390492	2026.5	336.0
SM363	26	486	486	53.22930437604984	108.0	3556.5
SM3_2	26	6126	6126	725.2136830948807	262.5	3565.5
SM3_3	26	1168	1168	138.5610183593608	420.0	3577.5
SM3_4	26	6952	6952	901.7005389524988	595.5	3571.5
SM3_5	26	3843	3843	482.31648863323323	766.5	3555.0
SM3_6	26	2876	2876	352.7496386268091	948.0	3553.5
SM3_7	26	508	508	62.090503241560874	1137.0	3511.5
SM3_8	26	129	129	19.72847253850072	1305.0	3523.5
SM3_9	26	7697	7697	922.9761659231016	1464.0	3529.5
SM3_10	26	11511	11511	1407.506268457371	1626.0	3526.5
SM3_11	26	8089	8089	1000.2864774165821	1803.0	3484.5
SM3_12	26	1288	1288	126.3649355687902	1971.0	3459.0
SM3_13	26	0	0	0.0	41.5	3351.0
SM3_14	26	751	751	75.17925590322824	172.5	3330.0
SM3_15	26	1032	1032	155.70678076483887	364.5	3307.5
SM3_16	26	15273	15273	2143.985522273745	538.5	3297.0
SM3_17	26	5337	5337	666.3841447481603	700.5	3279.0
SM3_18	26	6769	6769	757.7051831069705	864.0	3282.0
SM3_19	26	2455	2455	280.76913143145345	1018.5	3255.0
SM3_20	26	0	0	0.0	1174.5	3246.0
SM3_21	26	3234	3234	404.9271387119716	1366.5	3246.0
SM3_22	26	15338	15338	2007.1128662747756	1528.5	3223.5
SM3_23	26	1529	1529	194.54665355618022	1714.5	3183.0
SM3_24	26	10969	10969	1344.016040866428	1918.5	3178.5
SM3_25	26	6941	6941	949.6353283913003	46.0	3055.5
SM3_26	26	0	0	0.0	154.5	3034.5
SM3_27	26	1788	1788	235.47087294757472	307.5	3025.5
SM3_28	26	5277	5277	741.3307230077442	462.0	3010.5
SM3_29	26	42	42	4.426268644892951	604.5	3016.5
SM3_30	26	6712	6712	1021.6129760540059	780.0	3019.5
SM3_31	26	8660	8672	1215.2719396817047	960.0	2956.5
SM3_32	26	7816	7816	1083.7298753097405	1128.0	2977.5
SM3_33	26	2947	2947	409.4849427685196	1287.0	2938.5
SM3_34	26	2447	2447	294.55759291444804	1446.0	2929.5
SM3_35	26	6935	6993	992.3974855869396	1683.0	2935.5
SM3_36	26	12074	12074	1556.2306236366744	1864.5	2877.0
SM3_37	26	0	0	0.0	171.0	2770.5
SM3_38	26	0	0	0.0	312.0	2767.5
SM3_39	26	0	0	0.0	465.0	2739.0
SM3_40	26	686	686	98.95862328553964	591.0	2769.0
SM3_41	26	202	202	26.344563046882993	732.0	2721.0
SM3_42	26	238	238	39.114553129442875	888.0	2691.0
SM2_43	26	1782	1782	295.4339015540616	70.0	2104.5
SM2_44	26	2141	2141	377.66712420073213	226.5	2071.5
SM2_45	26	414	414	77.94199702126144	397.5	2076.0
SM2_46	26	9	9	1.945622562556277	562.5	2092.5
SM2_47	26	650	650	152.22124043500267	714.0	2094.0
SM2_48	26	0	0	0.0	886.5	2103.0
SM2_49	26	1981	1981	421.9720685822939	1045.5	2140.5
SM2_50	26	284	284	65.40051738974614	1198.5	2122.5
SM2_51	26	0	0	0.0	1342.5	2092.5
SM2_52	26	2138	2138	394.77501241820397	1485.0	2083.5
SM2_53	26	206	206	37.50055844721963	1636.5	2067.0
SM2_54	26	144	144	27.670835718530157	1777.5	2058.0
SM2_55	26	2340	2340	405.4826606988967	1942.5	2067.0
SM2_56	26	7890	7890	1359.8100209890292	2088.5	2052.0
SM2_57	26	3594	3594	589.9305056755368	50.5	1800.0
SM2_58	26	1	1	0.17333609830928198	186.0	1779.0
SM2_59	26	674	674	152.90047516600467	336.0	1776.0
SM2_60	26	799	799	170.9552884784109	462.0	1803.0
SM2_61	26	0	0	0.0	607.5	1797.0
SM2_62	26	0	0	0.0	766.5	1797.0
SM2_63	26	1877	1877	414.70043150771255	934.5	1860.0
SM2_64	26	2531	2531	586.2629400233953	1081.5	1857.0
SM2_65	26	78	78	13.094877969189426	1234.5	1842.0
SM2_66	26	3090	3090	628.3209758226296	1431.0	1795.5
SM2_67	26	4086	4086	925.7668491351732	1584.0	1783.5
SM2_68	26	1579	1579	305.91612811844834	1732.5	1783.5
SM2_69	26	3755	3777	630.4642271646051	1921.5	1782.0
SM2_70	26	6189	6281	1300.8726749779998	2075.0	1773.0
SM2_71	26	0	0	0.0	62.5	1485.0
SM2_72	26	0	0	0.0	192.0	1503.0
SM2_73	26	512	512	105.97320568074895	339.0	1492.5
SM2_74	26	286	286	74.7408870762204	486.0	1537.5
SM2_75	26	9	9	2.9262535705567774	649.5	1500.0
SM2_76	26	190	190	46.775316888334935	781.5	1533.0
SM2_77	26	6382	6382	1442.635765183073	963.0	1558.5
SM2_78	26	1652	1652	336.48692124584244	1149.0	1564.5
SM2_79	26	3724	3724	877.7139187031613	1345.5	1525.5
SM2_80	26	1	1	0.14935393537288494	1492.5	1513.5
SM2_81	26	1146	1146	192.03467839686226	1615.5	1489.5
SM2_82	26	2107	2107	344.3509141763708	1759.5	1486.5
SM2_83	26	1086	1086	174.73171117055836	1911.0	1491.0
SM2_84	26	6001	6003	953.5489465038165	2067.0	1471.5
SM1_85	26	11754	12104	2033.151694681791	64.0	1063.5
SM1_86	26	8760	11920	4266.1539672695	226.5	1051.5
SM1_87	26	5595	7958	3140.3263603459263	415.5	1045.5
SM1_88	26	18074	21323	5662.317644214711	601.5	1038.0
SM1_89	26	13424	13625	2893.067433630605	799.5	1008.0
SM1_90	26	8589	13564	5937.314866901324	967.5	1002.0
SM1_91	26	19828	21459	5142.654282241411	1117.5	994.5
SM1_92	26	15829	18806	5347.763984962814	1336.5	1057.5
SM1_93	26	14157	17678	6088.863697967938	1518.0	1053.0
SM1_94	26	16326	20744	7291.051253319096	1656.0	1020.0
SM1_95	26	7202	18221	12334.572198625548	1917.0	1014.0
SM1_96	26	7758	18564	12035.917813469827	2070.0	1041.0
SM1_97	26	16378	16378	2221.4728749511382	73.0	714.0
SM1_98	26	9100	11034	3249.202439461261	205.5	729.0
SM1_99	26	11857	12467	2405.8670996967153	414.0	696.0
SM1_100	26	16615	16615	2796.230686728922	601.5	675.0
SM1_101	26	7502	8155	1913.6890668568694	771.0	706.5
SM1_102	26	7000	7000	1226.2338590903912	954.0	678.0
SM1_103	26	10853	12531	3851.1667972248824	1113.0	690.0
SM1_104	26	7714	7714	1459.8461023894574	1293.0	687.0
SM1_105	26	15251	16250	3641.2630005012784	1462.5	729.0
SM1_106	26	11239	25687	15150.02244857235	1654.5	705.0
SM1_107	26	17585	17585	2977.602191961419	1867.5	684.0
SM1_108	26	12987	28012	16794.37922273082	2053.5	682.5
SM1_109	26	12917	16989	4971.6560540323135	97.5	336.0
SM1_110	26	12564	14053	2984.422286729666	289.5	352.5
SM1_111	26	25778	25912	3975.2296779450708	523.5	322.5
SM1_112	26	24311	24514	4093.697537926963	736.5	304.5
SM1_113	26	19232	29329	11839.310700374492	919.5	340.5
SM1_114	26	10912	11388	2318.019423182027	1119.0	333.0
SM1_115	26	12142	12142	1825.398262543061	1282.5	339.0
SM1_116	26	12376	15422	4313.445760831491	1459.5	348.0
SM1_117	26	7248	24373	17955.63490665498	1660.5	372.0
SM1_118	26	21421	24199	6349.221533500631	1870.5	349.5
SM1_119	26	15778	26564	13453.519567599438	2026.5	336.0
SM363	27	485	485	55.92404600117554	108.0	3556.5
SM3_2	27	5189	5189	636.8817362743974	262.5	3565.5
SM3_3	27	973	973	117.02326859925338	420.0	3577.5
SM3_4	27	5827	5827	790.9451767137172	595.5	3571.5
SM3_5	27	3292	3292	419.1248559222106	766.5	3555.0
SM3_6	27	2169	2169	249.0369844350494	948.0	3553.5
SM3_7	27	303	303	38.28060706203927	1137.0	3511.5
SM3_8	27	72	72	9.649761698051213	1305.0	3523.5
SM3_9	27	7363	7363	895.5375170964542	1464.0	3529.5
SM3_10	27	11322	11322	1432.321343804505	1626.0	3526.5
SM3_11	27	8844	8844	1095.855026554805	1803.0	3484.5
SM3_12	27	794	794	87.79703196177726	1971.0	3459.0
SM3_13	27	0	0	0.0	41.5	3351.0
SM3_14	27	113	113	12.328718770382073	172.5	3330.0
SM3_15	27	1002	1002	136.08676144545598	364.5	3307.5
SM3_16	27	16102	16102	2276.0479969401226	538.5	3297.0
SM3_17	27	4514	4514	572.686915267327	700.5	3279.0
SM3_18	27	6140	6140	699.0170802112328	864.0	3282.0
SM3_19	27	2835	2835	322.34369466965364	1018.5	3255.0
SM3_20	27	0	0	0.0	1174.5	3246.0
SM3_21	27	2513	2513	322.2761612736528	1366.5	3246.0
SM3_22	27	14080	14080	1824.7705938229033	1528.5	3223.5
SM3_23	27	868	868	117.24747493395246	1714.5	3183.0
SM3_24	27	10737	10737	1418.3850681621009	1918.5	3178.5
SM3_25	27	5169	5169	695.0751022444429	46.0	3055.5
SM3_26	27	0	0	0.0	154.5	3034.5
SM3_27	27	1619	1619	217.84204504731431	307.5	3025.5
SM3_28	27	4297	4297	615.4076759280889	462.0	3010.5
SM3_29	27	7	7	0.7998744791917243	604.5	3016.5
SM3_30	27	6003	6003	988.6357396532999	780.0	3019.5
